Year,Country Name,Population,GDP PPP 2017,GDP PPP/capita 2017,Urban population %,Region,Income Group,population_log,population_squared,population_growth,population_ma_3,population_rel_change_3,population_trend_strength_3,population_ma_5,population_rel_change_5,population_trend_strength_5,gdp_ppp_2017_log,gdp_ppp_2017_squared,gdp_ppp_2017_growth,gdp_ppp_2017_ma_3,gdp_ppp_2017_rel_change_3,gdp_ppp_2017_trend_strength_3,gdp_ppp_2017_ma_5,gdp_ppp_2017_rel_change_5,gdp_ppp_2017_trend_strength_5,gdp_ppp_per_capita_2017_log,gdp_ppp_per_capita_2017_squared,gdp_ppp_per_capita_2017_growth,gdp_ppp_per_capita_2017_ma_3,gdp_ppp_per_capita_2017_rel_change_3,gdp_ppp_per_capita_2017_trend_strength_3,gdp_ppp_per_capita_2017_ma_5,gdp_ppp_per_capita_2017_rel_change_5,gdp_ppp_per_capita_2017_trend_strength_5,urban_population_pct_log,urban_population_pct_growth,urban_population_pct_ma_3,urban_population_pct_rel_change_3,urban_population_pct_trend_strength_3,urban_population_pct_ma_5,urban_population_pct_rel_change_5,urban_population_pct_trend_strength_5,gdp_population_interaction,growth_synergy,economic_density,development_population_impact,CW,CW_log
2000.0,Spain,40567864.0,1410006838302.66,34756.74,76.262,Europe & Central Asia,High income,17.518486808705447,306.89738006678675,0.0044813816369797,40392749.333333336,-0.0043165858243525,0.0042304170144915,40225097.8,-0.0084492050160689,0.0042131363241293,27.974615670167616,782.5791218935875,0.0524594382377856,1343960794433.7134,-0.0468409386925041,0.0472232194637003,1288884083749.616,-0.0859022461897058,0.0414275832785981,10.456157560004394,109.33123091963704,0.0477639476310052,33268.22666666666,-0.0428266095535235,0.0427952288608777,32031.18,-0.0784181715546393,0.0370053192560486,56.6801338492984,0.0010632572426196,76.181,-0.0010621279274082,0.0010643889618922,76.1,-0.0021242558548163,0.0010681568243644,183.1760582846827,0.000235090763205,1.5905596224784706,0.0440491198029023,25876128.2,17.068831449177296
2001.0,Spain,40850412.0,1465462446238.28,35873.87,76.343,Europe & Central Asia,High income,17.5254274893783,307.1406086854565,0.0069648231910854,40601717.0,-0.006087943494915,0.0051733954760593,40417209.8,-0.0106045980637845,0.0047759237517628,28.013191971548476,784.7389244348278,0.0393300276489272,1405064957058.6467,-0.041213945355385,0.045465732987159,1345107796317.578,-0.0821274200711471,0.0436220085862153,10.487792329361977,109.99378794382392,0.0321413918566586,34600.97,-0.0354826507427272,0.0400605462589531,33267.882,-0.0726430686179105,0.0386093175462158,56.72607761153933,0.0010621279274081,76.262,-0.0010610010086059,0.0010632572426196,76.18100000000001,-0.0021220020172116,0.0010643889618924,183.80304399189123,0.0002739266886752,1.5927529647600729,0.0500366303855638,26912061.85,17.1080851771415
2002.0,Spain,41431558.0,1505483468430.49,36336.64,76.533,Europe & Central Asia,High income,17.53955344308251,307.6359349827476,0.0142261967884191,40949944.66666666,-0.0116243114326846,0.0085766734117835,40692043.6,-0.0178490608535647,0.0067999201666812,28.04013520402511,786.2491822600083,0.0273094832931002,1460317584323.81,-0.0300009166847687,0.0393238953029109,1400565659593.982,-0.0696904423307204,0.0412293077389245,10.500609397628889,110.2627977215721,0.0128999185200815,35655.75,-0.018738386378047,0.0304841164857516,34403.038,-0.0532135607474989,0.0341216792821377,56.8337641747292,0.0024887677979643,76.37933333333335,-0.0020078484662388,0.0015385556808547,76.2838,-0.0032561117426469,0.0013494178338429,184.1759997146463,0.0003885100835176,1.594284882773949,0.0711540350180373,27948046.93,17.14585791362367
2003.0,Spain,42187645.0,1550376026713.72,36749.53,76.778,Europe & Central Asia,High income,17.557637987331773,308.2706516941957,0.0182490602936051,41489871.66666666,-0.0165397554979268,0.013185048341213,41084870.8,-0.0261397430456239,0.0096536611397908,28.06951861531806,787.8978752956871,0.0298193631644669,1507107313794.163,-0.0279085281080305,0.032040790286052,1454210873264.0298,-0.0620269868681653,0.0383025339101912,10.511907926305698,110.50020825112856,0.0113629108249964,36320.013333333336,-0.0116876778197343,0.0186299077521392,35377.816000000006,-0.0373260283873015,0.0283340674739249,56.97245220837105,0.0032012334548496,76.55133333333335,-0.0029522345810865,0.0022519180581133,76.4194,-0.0046706087681368,0.0017775726956443,184.56427392623888,0.0005441753563052,1.5959555426366003,0.1008784023956746,29075834.96,17.185418007804344
2004.0,Spain,42921895.0,1598790138533.64,37248.82,77.022,Europe & Central Asia,High income,17.57489264996077,308.8768516576451,0.0174043846249298,42180366.0,-0.017276240948821,0.016642479371371,41591874.8,-0.030986986944542,0.0123404063376049,28.100268295722675,789.6250782915969,0.0312273351662575,1551549877892.6165,-0.0295475056434553,0.029488652660419,1506023783643.7578,-0.0580228465600647,0.0356295715651142,10.525402391581263,110.7840955047046,0.0135862962056929,36778.33,-0.0126310041499302,0.0126188463220091,36193.12,-0.028341837405856,0.0230456283677884,57.1103832647216,0.0031779936961109,76.77766666666668,-0.0031722538149272,0.002956621700471,76.58760000000001,-0.0056399470281217,0.0022010117849657,184.98281712968108,0.0005434925520451,1.5977038847990934,0.1290958423570879,29876852.69,17.212594614491877
2005.0,Spain,43653155.0,1657179300444.71,37962.42,77.263,Europe & Central Asia,High income,17.59178614004169,309.4709395969629,0.0170369924254276,42920898.333333336,-0.0167744271099458,0.0175563278263952,42208933.0,-0.0330840233655506,0.0148360275406485,28.136138056392014,791.6422647283509,0.0365208419190168,1602115155230.6902,-0.0332276327608263,0.032590171968402,1555458276072.168,-0.0613820268846254,0.03282450978882,10.544378343502238,111.183914650919,0.0191576538531959,37320.25666666666,-0.0169157638879011,0.014734944916386,36834.256,-0.0297179157703855,0.0177143059233355,57.24643194709469,0.0031289761366881,77.021,-0.0031321589894257,0.0031693244129151,76.7878,-0.0061504212883268,0.0026140001775742,185.49444879857845,0.0006222053071445,1.5997433406279526,0.1558068077175909,31004456.1,17.249641529533793
2006.0,Spain,44397319.0,1725168159302.34,38857.49,77.502,Europe & Central Asia,High income,17.608689665220332,310.0659517260373,0.0170471985358218,43657456.333333336,-0.0166645798289456,0.0171608244142451,42918314.4,-0.0333129259449203,0.0168064281558597,28.17634564531476,793.9064539242479,0.0410268574072734,1660379199426.8967,-0.037555156305252,0.0363669515302831,1607399418684.98,-0.0682650789619174,0.0333928228174487,10.567681864739509,111.6758999943443,0.0235777908784529,38022.91,-0.0214779698843131,0.0188276661548505,37430.98,-0.0367113264392527,0.0162002457712189,57.38116904695338,0.0030933305722014,77.26233333333333,-0.0030923933145811,0.0031333445856758,77.0196,-0.0062243555005031,0.0030187087011217,186.08303043697487,0.0006993929835226,1.602029433427645,0.1774606143563598,31914329.82,17.278565708882365
2007.0,Spain,45226803.0,1787355959474.85,39519.84,77.74,Europe & Central Asia,High income,17.62720047789175,310.7181966877872,0.0186832002175627,44425759.0,-0.0177117095807103,0.0175984294824811,43677363.4,-0.0342593218450573,0.0176858996121245,28.21175852615625,795.9033191381498,0.0360473846199773,1723234473073.9668,-0.035875051111656,0.0378559751102431,1663773916893.852,-0.0691423786772211,0.0350718667392528,10.584583406696646,112.033405893318,0.0170456197762645,38779.91666666666,-0.0187228322111965,0.0199092249032666,38067.62,-0.0367466062615636,0.0170083711406969,57.51516223222377,0.0030708884932002,77.50166666666667,-0.0030657748049052,0.0030976715691561,77.261,-0.00616156418832,0.0031342671216156,186.57657368480824,0.0006734805041745,1.6040429123274529,0.1871795429124452,32768829.02,17.304988317260708
2008.0,Spain,45954106.0,1803211005178.5,39239.39,77.976,Europe & Central Asia,High income,17.643153782532448,311.28087539408904,0.0160812383753943,45192742.66666666,-0.0165679065399148,0.0172643908383571,44430655.6,-0.0331515621259175,0.0172467415924653,28.220590083351887,796.4017046525788,0.0088706704557655,1771911707985.2302,-0.0173575344778751,0.0282475981486323,1714340912586.808,-0.0492843557057232,0.0303929489334471,10.57746185246783,111.88269924041217,-0.0070964356130995,39205.57333333333,-0.0008618040868288,0.0109762140626912,38565.592,-0.017171469790942,0.0130812485781879,57.64785237527411,0.0030357602263957,77.73933333333333,-0.003035121917855,0.0030666007182642,77.5006,-0.0060967477172462,0.0031011765314972,186.6197860919605,0.0001426513661487,1.6045450503530334,0.1824675934280365,33586238.23,17.329626994320076
2009.0,Spain,46362946.0,1735354244852.44,37429.77,78.21,Europe & Central Asia,High income,17.652011142146286,311.5934973624566,0.008896702288148,45847951.66666666,-0.011107886313638,0.0144981021584085,45118865.8,-0.026833501909046,0.015489535112779,28.182232684194386,794.2382390660741,-0.0376310704244747,1775307069835.2634,0.0230228641220286,0.0019162139031712,1741653733850.568,0.0036300882179038,0.015931966077008,10.530248372420782,110.88613078487056,-0.0461174345472751,38729.66666666666,0.0347289514914643,-0.0121387503409378,38601.782,0.0313122949994082,0.000938401256747,57.77924441969166,0.0030009233610341,77.97533333333332,-0.0030004688232536,0.0030357862600656,77.73819999999999,-0.006032476665388,0.0030657827165208,185.88006159953943,-0.0003347924303508,1.6023641542491316,0.1637355308192537,40915548.51,17.527020732380134
2010.0,Spain,46576897.0,1738181475619.55,37318.53,78.442,Europe & Central Asia,High income,17.65661522509772,311.75606120715264,0.0046146981255246,46297983.0,-0.0059882477787217,0.0098157347705574,45703614.2,-0.0187492696218041,0.0129601750760321,28.183860553673185,794.3299957088954,0.0016291951775819,1758915575216.83,0.0119286161359473,-0.0092330475650921,1757854168885.536,0.0113179742978068,0.0093017542580928,10.527272061098484,110.82345704838474,-0.0029719658977331,37995.89666666667,0.0181509471746788,-0.0189459415263062,38473.004,0.0309356772627431,-0.0033360636045247,57.90934324584322,0.0029663725866257,78.20933333333333,-0.0029660980937081,0.0030009490180655,77.974,-0.0059661915810406,0.0030332577806022,185.87599215273733,7.5182439321012975e-06,1.6024567104255658,0.1375346776133476,29309323.3,17.193416258856
2011.0,Spain,46742697.0,1724025990291.58,36883.32,78.673,Europe & Central Asia,High income,17.66016860898628,311.8815552978244,0.0035597047179849,46560846.66666666,-0.0038904544453935,0.0056776483473732,46172689.8,-0.0121945723414291,0.0102634246374326,28.17568336363216,793.8691330076579,-0.008143847766485,1732520570254.5234,0.0049271762785354,-0.0150064081154394,1757625735083.384,0.0194891173224838,-0.0001299503714218,10.515541807470004,110.57661950464949,-0.0116620349193818,37210.54,0.0088717610019921,-0.0206695126464971,38078.17,0.0323954025830646,-0.0102626246705352,58.0387133547538,0.0029448509726932,78.44166666666666,-0.0029404412356632,0.0029706599382852,78.2082,-0.0059079989322893,0.0030035652909945,185.70624133476457,-2.8989693316907903e-05,1.6019917779146802,0.1090157654298251,33982125.34,17.34134524847156
2012.0,Spain,46773055.0,1673013403698.23,35768.74,78.902,Europe & Central Asia,High income,17.660817868598013,311.90448778779086,0.0006494704402699,46697549.66666666,-0.0016142912480986,0.0029360076069635,46481940.2,-0.0062239851555558,0.0066976908068285,28.14564754967593,792.177475990579,-0.0295892213230047,1711740289869.7869,0.0231479832056038,-0.0119942474228076,1734757223928.06,0.0369057534705603,-0.0130110243033275,10.484857563565756,109.93223812826209,-0.0302190800611225,36656.863333333335,0.0248295951530117,-0.0148795654851197,37327.95,0.0435914152972678,-0.0197021022806506,58.16679838939418,0.0029107826064851,78.67233333333333,-0.0029107838415588,0.0029406140444065,78.44059999999999,-0.0058477605130415,0.0029715554123479,185.1711598083272,-1.921732459989758e-05,1.6002840242329026,0.0708814409255642,33851328.15,17.33748882243055
2013.0,Spain,46620045.0,1649535306148.45,35382.53,79.133,Europe & Central Asia,High income,17.657541178272385,311.7887604623849,-0.0032713279044954,46711932.333333336,0.0019709833684917,0.0003079961747316,46615128.0,-0.000105469653665,0.0028653666225404,28.13151473153842,791.3821210907631,-0.0140334186790621,1682191566712.7532,0.019797248620615,-0.0172623869005744,1704022084122.05,0.0330315924554673,-0.0177172571366589,10.474001736620243,109.70471237872388,-0.0107974169624091,36011.53,0.0177771346480877,-0.0176047068584428,36556.578,0.0331815729400921,-0.0206647297802318,58.29583607121448,0.0029276824415096,78.90266666666666,-0.0029107115025758,0.0029277552040742,78.672,-0.0058256353228109,0.0029500029321551,184.94511696566843,4.590791412028399e-05,1.5994804711065111,0.030268289032308,33430295.2,17.324973118662143
2014.0,Spain,46480882.0,1672559113626.25,35983.81,79.366,Europe & Central Asia,High income,17.654551667745725,311.6831945891034,-0.0029850464537303,46624660.66666666,0.0030932861099035,-0.0018682949368034,46638715.2,0.0033956584558787,0.0005059988251026,28.14537597279489,792.1621886499802,0.0139577536727959,1665035941157.6433,-0.0044980009419791,-0.0101983780531217,1691463057876.812,0.0113024072491982,-0.0073702250471177,10.490852183950198,110.05797954549264,0.0169936971720223,35711.69333333333,-0.0075621971844189,-0.0083261296220035,36267.386,0.0078806552168877,-0.0079108060935023,58.42582250509982,0.0029444100438502,79.13366666666666,-0.002927366042554,0.0029276577048513,78.9032,-0.0058312123579367,0.0029387838112671,185.21129192023184,-4.166454310302092e-05,1.600268583119199,0.005387050342087,33983797.17,17.341394444594833
2015.0,Spain,46444832.0,1736760610926.34,37394.06,79.602,Europe & Central Asia,High income,17.653775779146525,311.6557992603805,-0.0007755876921612,46515253.0,0.0015162289746251,-0.0023465622076876,46612302.2,0.0036057876148631,-0.0005663320673979,28.183042776146536,794.2839001221055,0.038385188766749,1686285010233.68,-0.0290630731576402,0.0127619281667055,1691178884938.17,-0.026245255506951,-0.0001680042241056,10.52929388911706,110.86602980339786,0.0391912362809829,36253.46666666667,-0.0305019923841736,0.0151707545278354,36282.492,-0.0297257906737059,0.0004165174738537,58.55731056754657,0.00297356550664,79.367,-0.0029521871309765,0.0029485975206509,79.1352,-0.0058641742669782,0.0029403116730373,185.88179343121027,-2.9771079968776396e-05,1.6024102138470464,-0.0059443905547212,35043781.97,17.372108779677646
2016.0,Spain,46484062.0,1789519475668.72,38497.48,79.84,Europe & Central Asia,High income,17.654620080629034,311.6856101913499,0.0008446580235235,46469925.333333336,-0.0003041185743763,-0.0009744688837156,46560575.2,0.0016460093354149,-0.0011097284956673,28.21296825039571,795.9715774978364,0.0303777414172468,1732946400073.7698,-0.0316135568034595,0.027671117015755,1704277582013.598,-0.0476339569443735,0.0077453054742384,10.55837403897702,111.4792623469439,0.0295078951041958,37291.78333333333,-0.0313188464976582,0.0286404794392076,36605.324,-0.0491501261900779,0.0088977350287846,58.68973807172348,0.0029898746262657,79.60266666666668,-0.0029726118904475,0.0029693281422591,79.36859999999999,-0.0059043086172346,0.0029493828283746,186.404082327316,2.5658803024600097e-05,1.6041116939168876,-0.0116941036745728,35928249.5,17.397034466003294
2017.0,Spain,46593236.0,1842771293467.92,39550.19,80.08,Europe & Central Asia,High income,17.656965959808314,311.76844690582953,0.0023486329572488,46507376.66666666,-0.001842742438695,0.0008059262644535,46524611.4,-0.0014728446850096,-0.0007724088425781,28.242291692216405,797.6270400282358,0.029757607292483,1789683793354.3264,-0.0288085126471054,0.0327404201758008,1738229159967.536,-0.0567309323034035,0.0199213897502683,10.585351061238724,112.0496570896678,0.0273449067315574,38480.57666666667,-0.0270444549908188,0.0318781572526924,37361.614,-0.0553366747416383,0.0206606558106137,58.82310106103854,0.003006012024048,79.84066666666666,-0.0029886779886779,0.0029898495862783,79.6042,-0.0059415584415583,0.00296842832052,186.905183360913,6.988969721599438e-05,1.6057789440804646,-0.0081267361760983,36597653.35,17.415494707520004
2018.0,Spain,46797754.0,1884868840138.08,40276.91,80.321,Europe & Central Asia,High income,17.661345789651804,311.9231351016515,0.0043894354107536,46625017.333333336,-0.003691131558721,0.002529505534355,46560153.2,-0.0050771838323693,0.0007639354511621,28.26487935357959,798.9034048724099,0.0228446941947617,1839053203091.5728,-0.0243070690495104,0.027585548866549,1785295866765.4622,-0.0528275343367252,0.027077388805746,10.60355845869388,112.4354519869385,0.018374627277391,39441.52666666667,-0.0207409985853763,0.0249723388587472,38340.490000000005,-0.0480776703078761,0.0262000458545501,58.9568409984537,0.0030094905094903,80.08033333333333,-0.0029963106369027,0.003001811942118,79.8418,-0.005966061179517,0.0029847671354024,187.2731125397799,0.0001002753096463,1.607063216313338,0.0081055557122211,37305764.66,17.434658448003628
2019.0,Spain,47134837.0,1922264001275.94,40782.24,80.565,Europe & Central Asia,High income,17.668522945870023,312.1767030887355,0.0072029738863108,46841942.333333336,-0.0062139743193906,0.0046525451872576,46690944.2,-0.0094175100255464,0.0028090758086252,28.284524774628217,800.0143417265574,0.0198396622308851,1883301378293.98,-0.020269132104694,0.0240603018596867,1835236844295.4,-0.0452732595121034,0.0279735020170182,10.616026491683538,112.70001847212669,0.0125463944478361,40203.113333333335,-0.0142004624235123,0.0193092593271828,39300.176,-0.0363409170266272,0.0250306138497447,59.09206377638352,0.0030378107842283,80.322,-0.0030161981009122,0.0030178029561982,80.0816,-0.0060001241233786,0.0030034393012179,187.56950766227465,0.0001429045689622,1.608180200863008,0.0297463452722003,37988026.59,17.4527816046267
2020.0,Spain,47365655.0,1707599054603.7,36051.42,80.81,Europe & Central Asia,High income,17.673407967085023,312.3493491710244,0.0048969724876739,47099415.333333336,-0.0056209434170532,0.005496633725557,46875108.8,-0.0103565801000746,0.0039443323144447,28.16610943819028,793.3297208841116,-0.1116729785969835,1838243965339.24,0.0765079544775575,-0.0239246960014206,1829404533030.872,0.0713314276549774,-0.0031779610804224,10.492729269447564,110.0973675219216,-0.1160019655614796,39036.85666666667,0.0828105152769758,-0.0290091132245645,39031.648,0.082666036455707,-0.0068327429373343,59.2276570174971,0.0030410227766399,80.56533333333334,-0.0030276780926452,0.00302947303769,80.3232,-0.0060240069298354,0.0030169227388063,185.4422850671208,-0.000546859503806,1.6014474308746345,0.0413049913255267,36602863.1,17.415637049408264
2021.0,Spain,47415794.0,1816939586715.43,38319.29,81.056,Europe & Central Asia,High income,17.67446595900534,312.3867469360385,0.001058551813545,47305428.66666666,-0.0023276069854136,0.0043740104176521,47061455.2,-0.0074730120516383,0.0039753806395432,28.228174655872063,796.8298444024178,0.0640317361484519,1815600880865.0237,-0.0007367916138734,-0.0123177798492258,1834888555240.214,0.0098786820739766,0.0029977088775747,10.553734799905849,111.3813182267437,0.0629065373846577,38384.316666666666,0.0016969695071769,-0.0167159975397609,38996.01,0.0176600349327975,-0.0009130539402282,59.36361896910106,0.0030441777007794,80.81033333333333,-0.0030308264245295,0.0030410101946245,80.5664,-0.0060402684563758,0.0030277678180152,186.5316264613059,6.778091042438405e-05,1.60497628826338,0.041996617371153,37053091.45,17.427862373159773
