Year,Country Name,Population,GDP PPP 2017,GDP PPP/capita 2017,Urban population %,Region,Income Group,gdp_ppp_2017_log,gdp_ppp_2017_squared,gdp_ppp_2017_cubic,gdp_ppp_2017_exp,gdp_ppp_2017_growth,gdp_ppp_2017_relative_change,gdp_ppp_per_capita_2017_log,gdp_ppp_per_capita_2017_squared,gdp_ppp_per_capita_2017_cubic,gdp_ppp_per_capita_2017_exp,gdp_ppp_per_capita_2017_growth,gdp_ppp_per_capita_2017_relative_change,population_log,population_squared,population_cubic,population_exp,population_growth,population_relative_change,urban_population_pct_log,urban_population_pct_squared,urban_population_pct_cubic,urban_population_pct_exp,urban_population_pct_growth,urban_population_pct_relative_change,income_group_relative_gdp_pc,high_income_relative_gdp_pc,income_group_population_rank,income_group_gdp_rank,region_relative_gdp_pc,region_population_rank,region_gdp_rank,region_income_relative_gdp_pc,region_income_gdp_pc_rank,region_income_population_rank,population_size_category,0_population_relative_gdp_pc,1_population_relative_gdp_pc,2_population_relative_gdp_pc,ekc_distance,early_development_stage,mid_development_stage,late_development_stage,economic_development_level,industrialization_level,gdp_population_interaction,gdp_pc_population_interaction,development_population_interaction,decade,year_since_min,time_development_interaction,industrial_intensity,per_capita_industrialization,urban_gdp_interaction,urban_population_interaction,urban_industrialization_interaction,urban_growth_rate,construction_intensity,development_construction_need,CW,CW_log
2000.0,Spain,40567864.0,1410006838302.66,34756.74,76.262,Europe & Central Asia,High income,27.974615670167616,782.5791218935875,21892.350166470365,15.402956074242248,0.0524594382377856,1.965740944717402,10.456157560004394,109.33123091963704,1143.184576724949,1.8451499025100315,0.0477639476310052,2.011405647440738,17.518486808705447,306.89738006678675,5376.377704326265,4.765250939478297,0.0044813816369797,1.4966810152107837,4.3472022435197015,18.898167346062728,82.15415548521464,0.5445308763702381,0.0010632572426196,1.4520043191102567,0.9190253032018134,0.9190253032018134,0.8381437464629315,0.8307866440294284,1.2186835870401405,0.8352941176470589,0.869281045751634,0.903267656090333,0.4646464646464646,0.8111111111111111,2.0,2774.14,5660.29,34756.74,-127537043.83290008,24974.295,9782.445,0.0,0.285535431182555,0.9190253032018134,490.0729355964361,183.1760582846827,5.002148684589612,2000.0,10.0,2.8553543118255496,23.627570426345105,16.099932651007492,45.45503160344659,76.15640515787462,3.995188859930298,0.0010632572426196,0.228051787601085,0.8868507707731713,25876128.2,17.068831449177296
2001.0,Spain,40850412.0,1465462446238.28,35873.87,76.343,Europe & Central Asia,High income,28.01319197154848,784.7389244348278,21983.042137739303,15.466354817778488,0.0393300276489272,1.897752536400799,10.487792329361977,109.99378794382392,1153.5920054747044,1.8541647201712264,0.0321413918566586,1.9061174398857528,17.5254274893783,307.1406086854565,5382.770466560482,4.769253805025159,0.0069648231910854,1.6366796828858292,4.348250075186352,18.90727871635811,82.21357609997347,0.5446927256858698,0.0010621279274081,1.476724817261497,0.9485640555982074,0.9485640555982074,0.8387096774193549,0.833616298811545,1.2578537737604762,0.8359477124183007,0.8705882352941177,0.932299935776178,0.4848484848484848,0.8121212121212121,2.0,2774.14,5660.29,35873.87,-103553011.20999996,24974.295,10899.575000000004,0.0,0.2948280120158968,0.9485640555982074,490.94316464340704,183.80304399189123,5.1669869464221545,2000.0,11.0,3.2431081321748656,25.20553528198362,16.62399057541699,45.603543784687055,76.20494139836214,4.124593726073976,0.0010621279274081,0.1710167956815291,0.9040205635926528,26912061.85,17.1080851771415
2002.0,Spain,41431558.0,1505483468430.49,36336.64,76.533,Europe & Central Asia,High income,28.04013520402511,786.2491822600083,22046.53337462481,15.510780321827353,0.0273094832931002,1.7880656531339252,10.500609397628889,110.2627977215721,1157.826569963993,1.8578252679509888,0.0128999185200815,1.710727814465593,17.53955344308251,307.6359349827476,5395.796922642558,4.777409185010808,0.0142261967884191,1.9736246287303865,4.350703652181074,18.928622269101734,82.35282603693692,0.545071774438799,0.0024887677979643,1.7256154609348848,0.9608004546265024,0.9608004546265024,0.8392756083757782,0.8353140916808149,1.2740799849521631,0.8366013071895425,0.8712418300653595,0.944326528983968,0.4969696969696969,0.8131313131313131,2.0,2774.14,5660.29,36336.64,-94348779.68890004,24974.295,11362.345,0.0,0.298677454455224,0.9608004546265024,491.8114499622577,184.1759997146463,5.238669174661244,2000.0,12.0,3.5841294534626886,25.884900693545816,16.852010922059513,45.685039656390906,76.30939922244421,4.18015804696076,0.0024887677979643,0.1188154687024692,0.9113385555332923,27948046.93,17.14585791362367
2003.0,Spain,42187645.0,1550376026713.72,36749.53,76.778,Europe & Central Asia,High income,28.06951861531806,787.8978752956871,22115.91407758184,15.559365972374628,0.0298193631644669,1.743555449670933,10.511907926305698,110.50020825112856,1161.5680149734685,1.861056014815932,0.0113629108249964,1.583425327824075,17.557637987331773,308.2706516941957,5412.504504565532,4.787866819443535,0.0182490602936051,2.210499516367553,4.353858614845961,18.956084838068385,82.53211327597494,0.5455593157197745,0.0032012334548496,1.9487662032702628,0.9717179445130394,0.9717179445130394,0.8398415393322015,0.8387096774193549,1.2885572422050875,0.8372549019607843,0.8718954248366013,0.9550568271224912,0.5070707070707071,0.8141414141414142,2.0,2774.14,5660.29,36749.53,-86498184.19360004,24974.295,11775.235,0.0,0.3021119819500353,0.9717179445130394,492.8344463264247,184.56427392623888,5.304372810714031,2000.0,13.0,3.927455765350458,26.50424334610752,17.06107189555409,45.7673608834136,76.44347340749114,4.230722543918506,0.0032012334548496,0.1298292912028348,0.9179689971947046,29075834.96,17.185418007804344
2004.0,Spain,42921895.0,1598790138533.64,37248.82,77.022,Europe & Central Asia,High income,28.100268295722675,789.6250782915969,22188.676553024896,15.610363861766086,0.0312273351662575,1.728839505774353,10.525402391581263,110.7840955047046,1166.047183774385,1.8649194630924208,0.0135862962056929,1.519442061432569,17.57489264996077,308.8768516576451,5428.47750994097,4.797862209248703,0.0174043846249298,2.2570046900063407,4.356990838202658,18.9833691641819,82.7103655265594,0.5460434952425222,0.0031779936961109,2.043630177457009,0.9849199923355808,0.9849199923355808,0.8409734012450482,0.8415393322014714,1.306063962575677,0.8379084967320262,0.8725490196078431,0.9680325120690468,0.5181818181818182,0.8151515151515152,2.0,2774.14,5660.29,37248.82,-77460241.32250002,24974.295,12274.525,0.0,0.3062652073439279,0.9849199923355808,493.8591987324221,184.98281712968108,5.38257814148751,2000.0,14.0,4.287712902814991,27.259153960526994,17.309863134098016,45.85908178851592,76.57364625827431,4.291287382968758,0.0031779936961109,0.1360572132208677,0.9257160322308752,29876852.69,17.212594614491877
2005.0,Spain,43653155.0,1657179300444.71,37962.42,77.263,Europe & Central Asia,High income,28.136138056392014,791.6422647283509,22273.75605167172,15.67005182505179,0.0365208419190168,1.7549556703016405,10.544378343502238,111.183914650919,1172.3652617909515,1.8703610818532512,0.0191576538531959,1.5213432431056169,17.59178614004169,309.4709395969629,5444.146585947532,4.807665099941414,0.0170369924254276,2.241303638323624,4.360074949806811,19.010253567932864,82.88613037101963,0.5465203858463548,0.0031289761366881,2.0702905895012726,1.0037887486218382,1.0037887486218382,0.8421052631578947,0.8455008488964346,1.331085083880835,0.838562091503268,0.8745098039215686,0.9865777438539052,0.5373737373737374,0.8161616161616162,2.0,2774.14,5660.29,37962.42,-65408465.00250005,24974.295,12988.125,0.0,0.3122011196215256,1.0037887486218382,494.9649234947366,185.49444879857845,5.4921753290634525,2000.0,15.0,4.683016794322884,28.34974344842291,17.658436995535446,45.974279876789545,76.70150607155443,4.3765941777640025,0.0031289761366881,0.1592336079969598,0.9362457851951356,31004456.1,17.249641529533793
2006.0,Spain,44397319.0,1725168159302.34,38857.49,77.502,Europe & Central Asia,High income,28.17634564531476,793.9064539242479,22369.382655815763,15.737213013154085,0.0410268574072734,1.802007224525296,10.567681864739509,111.6758999943443,1180.1553830986952,1.877057833760644,0.0235777908784529,1.56071292296785,17.608689665220332,310.0659517260373,5459.85511969498,4.817490403039447,0.0170471985358218,2.211190012553028,4.363124102170818,19.036851930943904,83.06014748935841,0.5469920153752641,0.0030933305722014,2.066173198625189,1.027455869822988,1.027455869822988,0.8438030560271647,0.8522920203735145,1.362469129630005,0.8405228758169935,0.8784313725490196,1.0098390675838285,0.5606060606060606,0.8171717171717172,2.0,2774.14,5660.29,38857.49,-51731768.55040005,24974.295,13883.195,0.0,0.3196465470350758,1.027455869822988,496.1485263683299,186.08303043697487,5.628556849299905,2000.0,16.0,5.114344752561213,29.74479782934058,18.092151556422014,46.1081074481184,76.82889828596902,4.482917469541561,0.0030933305722014,0.1790052703899999,0.948860082257558,31914329.82,17.278565708882365
2007.0,Spain,45226803.0,1787355959474.85,39519.84,77.74,Europe & Central Asia,High income,28.21175852615625,795.9033191381498,22453.83224969176,15.796589378515144,0.0360473846199773,1.8107055980670064,10.584583406696646,112.033405893318,1185.8269290141238,1.881924616778008,0.0170456197762645,1.5474819389503671,17.62720047789175,310.7181966877872,5477.091945144625,4.828269023519773,0.0186832002175627,2.203254308298654,4.366151285515591,19.06327704800945,83.23315158930632,0.54746038911069,0.0030708884932002,2.0494747372341906,1.0449694919168817,1.0449694919168817,0.8455008488964346,0.8585172608941709,1.3856932603705765,0.8444444444444444,0.8836601307189542,1.0270524003650798,0.5757575757575758,0.8181818181818182,2.0,2774.14,5660.29,39519.84,-42642597.81690006,24974.295,14545.544999999998,0.0,0.32515614834823,1.0449694919168817,497.2943233744281,186.57657368480824,5.731592613553362,2000.0,17.0,5.527654521919911,30.806146795634945,18.419886727299552,46.21389244779556,76.96302402658812,4.562494890457466,0.0030708884932002,0.1573883346979891,0.9580629503621176,32768829.02,17.304988317260708
2008.0,Spain,45954106.0,1803211005178.5,39239.39,77.976,Europe & Central Asia,High income,28.220590083351887,796.4017046525788,22474.926048683104,15.811429934790432,0.0088706704557655,1.6729319793903197,10.57746185246783,111.88269924041217,1183.434983166591,1.8798729691665288,-0.0070964356130995,1.3636844140151745,17.643153782532448,311.28087539408904,5491.976354139233,4.837574459294785,0.0160812383753943,2.14772594721301,4.369144008842868,19.08941937000753,83.40442227275739,0.5479235704963727,0.0030357602263957,2.026949438800019,1.03755393319984,1.03755393319984,0.8471986417657046,0.8596491228070176,1.3758597773688506,0.8483660130718954,0.8849673202614379,1.0197639891346095,0.5676767676767677,0.8191919191919191,2.0,2774.14,5660.29,39239.39,-46383999.936400026,24974.295,14265.095,0.0,0.3228232915681679,1.03755393319984,497.9002106743875,186.6197860919605,5.695620977720498,2000.0,18.0,5.810819248227023,30.37997783194924,18.30572360111617,46.21445408147381,77.08547964604503,4.533222551091434,0.0030357602263957,0.0387572366762273,0.9551316422638236,33586238.23,17.329626994320076
2009.0,Spain,46362946.0,1735354244852.44,37429.77,78.21,Europe & Central Asia,High income,28.182232684194386,794.2382390660741,22383.406860044903,15.747069176424748,-0.0376310704244747,1.3057047922851364,10.530248372420782,110.88613078487056,1167.658498221421,1.866308134021372,-0.0461174345472751,0.9090836396890978,17.652011142146286,311.5934973624566,5500.251887262413,4.842747299467733,0.008896702288148,2.007394696190503,4.372102553476188,19.115280738113007,83.57396772551807,0.5483815983450517,0.0030009233610341,2.0026982340587027,0.9897046075962284,0.9897046075962284,0.8483305036785512,0.8528579513299378,1.312408654139814,0.8503267973856209,0.8790849673202614,0.9727350901120262,0.5262626262626262,0.8202020202020202,2.0,2774.14,5660.29,37429.77,-74307848.04000008,24974.295,12455.475,0.0,0.3077703969832655,0.9897046075962284,497.4730853519585,185.88006159953943,5.432766476771389,2000.0,19.0,5.847637542682045,27.60492557430341,17.470276760722143,46.03932579779938,77.1764029885679,4.32709004205862,0.0030009233610341,-0.1645268990928884,0.9314667417438584,40915548.51,17.527020732380134
2010.0,Spain,46576897.0,1738181475619.55,37318.53,78.442,Europe & Central Asia,High income,28.183860553673185,794.3299957088954,22387.285832659327,15.749795602609195,0.0016291951775819,1.2339737948001803,10.527272061098484,110.82345704838474,1166.6686830998085,1.865455158428465,-0.0029719658977331,0.8471347939888596,17.65661522509772,311.75606120715264,5504.556816826708,4.845437968146396,0.0046146981255246,1.853674047718182,4.375027195653637,19.140862962708923,83.74179601013098,0.5488345107850952,0.0029663725866257,1.9786509008175104,0.9867632392536232,0.9867632392536232,0.8505942275042445,0.8545557441992077,1.3085082203758205,0.85359477124183,0.8810457516339869,0.9698441545966848,0.5202020202020202,0.8242424242424242,2.0,2774.14,5660.29,37318.53,-76238044.47360004,24974.295,12344.235,0.0,0.3068450734381983,0.9867632392536232,497.631581354017,185.87599215273733,5.41784539541512,2010.0,20.0,6.136901468763965,27.442672661483336,17.422898833772265,46.057101563350585,77.24817179299458,4.317116007405877,0.0029663725866257,0.0071277732089489,0.9305296720344683,29309323.3,17.193416258856
2011.0,Spain,46742697.0,1724025990291.58,36883.32,78.673,Europe & Central Asia,High income,28.17568336363216,793.8691330076579,22367.80532378495,15.736104574899766,-0.008143847766485,1.1179580680480583,10.515541807470004,110.57661950464949,1162.7730653298447,1.862095877497585,-0.0116620349193818,0.7215739139885127,17.66016860898628,311.8815552978244,5507.880852592456,4.847515445738064,0.0035597047179849,1.7295619041844237,4.377930758011559,19.16627772194367,83.9086367554889,0.5492842898384283,0.0029448509726932,1.9564326830282184,0.9752555719002848,0.9752555719002848,0.8528579513299378,0.8517260894170912,1.2932483518174995,0.8555555555555555,0.8777777777777778,0.95853379819942,0.5080808080808081,0.8272727272727273,2.0,2774.14,5660.29,36883.32,-84027472.22250003,24974.295,11909.025,0.0,0.3032248823194576,0.9752555719002848,497.5873188751535,185.70624133476457,5.355002548201645,2010.0,21.0,6.367722528708611,26.79855261813501,17.223177836612372,46.03631391607939,77.31499534495124,4.269601365144411,0.0029448509726932,-0.0356532016254585,0.9249672538882276,33982125.34,17.34134524847156
2012.0,Spain,46773055.0,1673013403698.23,35768.74,78.902,Europe & Central Asia,High income,28.14564754967593,792.177475990579,22296.348036022708,15.685911739431372,-0.0295892213230047,0.889604669446104,10.484857563565756,109.93223812826209,1152.6238584188206,1.853327212571917,-0.0302190800611225,0.4515710360572771,17.660817868598013,311.90448778779086,5508.488351218528,4.847895113623872,0.0006494704402699,1.5973871045411476,4.380800883748063,19.19141638304781,84.0737738512329,0.5497290177279659,0.0029107826064851,1.93537467264606,0.9457842456929744,0.9457842456929744,0.853423882286361,0.8471986417657046,1.2541675763350115,0.8562091503267973,0.8758169934640523,0.9295677886103396,0.4838383838383838,0.8282828282828283,2.0,2774.14,5660.29,35768.74,-105703690.31290008,24974.295,10794.445,0.0,0.293953513056054,0.9457842456929744,497.07515516857865,185.1711598083272,5.191459455917518,2010.0,22.0,6.466977287233188,25.17650237820348,16.703323306172976,45.93207328044144,77.36852652646776,4.143292459366777,0.0029107826064851,-0.1296244869212364,0.9092126413486248,33851328.15,17.33748882243055
2013.0,Spain,46620045.0,1649535306148.45,35382.53,79.133,Europe & Central Asia,High income,28.13151473153842,791.3821210907631,22262.777797740924,15.662346499908756,-0.0140334186790621,0.774140396785702,10.474001736620243,109.70471237872388,1149.0473479701782,1.8502313706283111,-0.0107974169624091,0.3522330574722945,17.657541178272385,311.7887604623849,5505.422876787067,4.845979253390639,-0.0032713279044954,1.4402769479693374,4.383687754250514,19.21671832676592,84.24009280592516,0.550176469010361,0.0029276824415096,1.9183608998485504,0.9355722188357498,0.9355722188357498,0.8522920203735145,0.8449349179400113,1.2406258060725883,0.8549019607843137,0.8738562091503268,0.9195308576018894,0.4757575757575757,0.8262626262626263,2.0,2774.14,5660.29,35382.53,-113794276.15360004,24974.295,10408.235,0.0,0.2907409168106349,0.9355722188357498,496.7333797793159,184.94511696566843,5.1337697107924525,2010.0,23.0,6.687041086644604,24.623384782880844,16.519904979339916,45.91475315082077,77.40514703336684,4.101256478927258,0.0029276824415096,-0.0615181256136752,0.9039630402798182,33430295.2,17.324973118662143
