Year,Country Name,Population,GDP PPP 2017,GDP PPP/capita 2017,Region,Income Group,gdp_ppp_2017_log,gdp_ppp_2017_squared,gdp_ppp_2017_growth,gdp_ppp_2017_relative_change,gdp_ppp_per_capita_2017_log,gdp_ppp_per_capita_2017_squared,gdp_ppp_per_capita_2017_growth,gdp_ppp_per_capita_2017_relative_change,population_log,population_squared,population_growth,population_relative_change,income_group_ordinal,economic_stage,population_stage,gdp_ppp_per_capita_2017_relative_position,gdp_ppp_per_capita_2017_momentum,population_relative_position,population_momentum,gdp_ppp_2017_relative_position,gdp_ppp_2017_momentum,high_error_economic_volatility,high_error_population_growth_stability,high_error_region,high_error_region_time,high_error_region_time_squared,high_error_development_phase,high_error_region_stability
2012.0,Spain,46773055.0,1673013403698.23,35768.74,Europe & Central Asia,High income,28.145647549675935,792.177475990579,-0.02958922132300479,0.889604669446104,10.484857563565757,109.93223812826207,-0.030219080061122505,0.45157103605727716,17.660817868598013,311.90448778779086,0.0006494704402699725,1.5973871045411476,4.0,3,4,0.4684519458031631,-0.014951026959412528,1.3951146927606775,0.002941291094593179,1.5031891796238228,-0.012034624637302612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013.0,Spain,46620045.0,1649535306148.45,35382.53,Europe & Central Asia,High income,28.13151473153842,791.3821210907631,-0.01403341867906216,0.774140396785702,10.474001736620243,109.70471237872387,-0.010797416962409101,0.35223305747229455,17.657541178272385,311.7887604623849,-0.003271327904495469,1.4402769479693374,4.0,3,4,0.4374533941129426,-0.017559510647637833,1.3814048655058098,0.00031261575125314983,1.463629111584285,-0.017255495922850656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,Spain,46480882.0,1672559113626.25,35983.81,Europe & Central Asia,High income,28.145375972794895,792.1621886499802,0.013957753672795947,0.8322825528498976,10.490852183950198,110.05797954549263,0.01699369717202237,0.4847163954616853,17.654551667745725,311.6831945891034,-0.0029850464537303223,1.3141454701324502,4.0,3,4,0.44309507531428655,-0.008007599950503078,1.3687711001825358,-0.0018689679726519397,1.4584553474263902,-0.009888295443090334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,Spain,46444832.0,1736760610926.34,37394.06,Europe & Central Asia,High income,28.183042776146536,794.2839001221055,0.03838518876674901,1.0341902479456202,10.52929388911706,110.86602980339786,0.03919123628098298,0.8029170268154013,17.653775779146525,311.6557992603805,-0.0007755876921612392,1.2366124978495547,4.0,3,4,0.4509276711924683,0.015129172163532082,1.3600978781825572,-0.00234398735012901,1.5018417395750738,0.012769841253494266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,Spain,46484062.0,1789519475668.72,38497.48,Europe & Central Asia,High income,28.21296825039571,795.9715774978364,0.030377741417246806,1.179321068496217,10.55837403897702,111.4792623469439,0.029507895104195825,1.0324132932962142,17.654620080629034,311.6856101913499,0.0008446580235235146,1.1917023652367307,4.0,3,4,0.47608765665726066,0.028564276185733723,1.354529193251466,-0.000971992040789349,1.5211491065472411,0.027573561285597254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,Spain,46593236.0,1842771293467.92,39550.19,Europe & Central Asia,High income,28.242291692216405,797.6270400282358,0.029757607292483,1.3113749174110647,10.585351061238725,112.0496570896678,0.027344906731557428,1.2310241553358794,17.656965959808314,311.76844690582953,0.002348632957248853,1.1735021826519891,4.0,3,4,0.45791403238326406,0.03201467937224541,1.3528505824923482,0.0008059010962037094,1.5243951279340755,0.032840179158826276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,Spain,46797754.0,1884868840138.08,40276.91,Europe & Central Asia,High income,28.26487935357959,798.9034048724099,0.02284469419476176,1.3910722320763425,10.603558458693879,112.4354519869385,0.01837462727739103,1.3373283147095365,17.661345789651804,311.9231351016515,0.00438943541075365,1.186363732956592,4.0,3,4,0.4190196414253697,0.02507580970438143,1.3554326321696177,0.002527575463842006,1.5303285115623164,0.02766001430149719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Spain,47134837.0,1922264001275.94,40782.24,Europe & Central Asia,High income,28.284524774628217,800.0143417265574,0.01983966223088518,1.4459436780787631,10.616026491683538,112.70001847212669,0.012546394447836118,1.3845139291126465,17.668522945870023,312.1767030887355,0.0072029738863108594,1.2376084573789905,4.0,3,4,0.38699523015959214,0.019421976152261527,1.363506516452322,0.004647014084771121,1.5350207159242701,0.024147321239376646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,Spain,47365655.0,1707599054603.7,36051.42,Europe & Central Asia,High income,28.16610943819028,793.3297208841116,-0.11167297859698355,0.6614789615098634,10.492729269447564,110.0973675219216,-0.11600196556147968,0.2694464617652198,17.673407967085023,312.34934917102436,0.004896972487673956,1.2544100286782127,4.0,3,4,0.2309407988298396,-0.028360314612084176,1.3697267261494575,0.005496460594912822,1.411285988098138,-0.022996207390445538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,Spain,47415794.0,1816939586715.43,38319.29,Europe & Central Asia,High income,28.228174655872063,796.8298444024178,0.06403173614845192,1.0223715716070445,10.553734799905847,111.3813182267437,0.06290653738465779,0.789517911180042,17.67446595900534,312.3867469360385,0.0010585518135450833,1.219354855958576,4.0,3,4,0.23004578409213708,-0.01351634457632859,1.3718641033101637,0.004386166062509966,1.418786379846334,-0.009267193405882149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,Spain,47778340.0,1921788768753.83,40223.01,Europe & Central Asia,High income,28.28427751864451,800.0003547516993,0.05770647676180651,1.3396771520930613,10.60221935999774,112.40705535751088,0.04968046119852443,1.198922081343928,17.682082977618272,312.65605842737784,0.007646102056205084,1.276886411440191,4.0,3,4,0.22943105963362245,-0.0011383223260991542,1.3834515323258045,0.004533875452474708,1.4764143995923587,0.0033550781044249614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990.0,Tunisia,8440023.0,47772969677.86,5660.29,Middle East & North Africa,Lower middle income,24.589725828605285,604.6546163259779,0.0,0.0,8.641407060422853,74.67391598392594,0.0,0.0,15.948495710169993,254.3545154173107,0.0,0.0,2.0,0,2,-0.1083884229942628,0.0,0.0,0.0,-0.2540199175769517,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1991.0,Tunisia,8622853.0,49638286921.58,5756.6,Middle East & North Africa,Lower middle income,24.628028286666787,606.5397772888593,0.039045453031245625,0.7071067811865476,8.658276000193595,74.9657432955284,0.017015029265285087,0.7071067811865509,15.969926678328754,255.03855811119647,0.021662263242647528,0.7071067811865475,2.0,0,2,-0.0989067493982879,0.017015029265285087,0.0,0.021662263242647528,-0.03550793081896281,0.039045453031245625,0.011929948365286342,0.0,1.0,1.0,1.0,0.0,0.9882106974059237
1992.0,Tunisia,8802540.0,53512917017.98,6079.26,Middle East & North Africa,Lower middle income,24.703188901313624,610.2475418939846,0.078057288772299,1.0945550991296598,8.71280273720379,75.91293153742585,0.056050446444081636,1.1265543289475088,15.990550987768177,255.69772089241383,0.02083846262947997,0.997097529056351,2.0,0,2,-0.1321260571115721,0.03653273785468336,0.0,0.02125036293606375,-0.03844839364872555,0.058551370901772315,0.037626398881816965,0.9994178241262627,1.0,2.0,4.0,0.0,0.9637380092465221
1993.0,Tunisia,8977173.0,54684758319.45,6091.53,Middle East & North Africa,Lower middle income,24.7248508662386,611.3182503577397,0.021898288614621064,1.0128000605064245,8.71481870957423,75.94806514074504,0.0020183377582139173,0.8797438976805633,16.010195691418307,256.3263660775093,0.019838932853471825,1.1525585817570643,2.0,0,2,-0.14816329222793118,0.02502793782252688,0.0,0.02077988624186644,-0.10892615301197497,0.046333676806055234,0.037513160362708,0.9990877574719002,1.0,3.0,9.0,0.0,0.963843195637544
1994.0,Tunisia,9143141.0,56422864869.33,6171.06,Middle East & North Africa,Lower middle income,24.75614031879812,612.866483484022,0.031784113220846066,1.1174388791559804,8.727787934757899,76.17428223410555,0.01305583326356441,0.9642380216418448,16.028514648033287,256.91328182221764,0.018487780061718695,1.2427179602550886,2.0,0,2,-0.13613378049430694,0.02370820582195332,0.0,0.01972172518155683,-0.1147778432723421,0.043913230202588714,0.038214977502892405,0.9988216738693354,1.0,4.0,16.0,0.0,0.9631916526625278
1995.0,Tunisia,9294102.0,57749744371.46,6213.59,Middle East & North Africa,Lower middle income,24.77938475988761,614.0179090785504,0.02351669850871496,1.1461160418442042,8.734655032339932,76.29419853398129,0.006891846781590161,0.9494912866070321,16.044890670984415,257.4385166438427,0.0165108467648043,1.28929201381933,2.0,0,2,-0.17483742964555146,0.007322005934456162,0.08819896302970062,0.018279186559998273,-0.17023529151034894,0.0257330334480607,0.029658148529944157,0.9983289772008161,1.0,5.0,25.0,0.0,0.9711961211861554
1996.0,Tunisia,9430550.0,61876587862.95,6561.29,Middle East & North Africa,Lower middle income,24.848407719953666,617.4433662170529,0.0714608096781375,1.5302774946729398,8.789094906387868,77.24818927349317,0.05595798885990222,1.6190274628592738,16.05946508344347,257.90641876634,0.014681138640397995,1.3125031212562974,2.0,0,2,-0.19193483184183813,0.02530188963501893,0.08644541012043325,0.016559921822306995,-0.19407783653768632,0.04225387380256618,0.03164840856095909,0.998099822392251,1.0,6.0,36.0,0.0,0.9693224859377185
1997.0,Tunisia,9557948.0,65243258048.97,6826.07,Middle East & North Africa,Lower middle income,24.901388552906155,620.0791518628057,0.05440943501081241,1.6049429815662666,8.82865087077131,77.94507619797102,0.04035486924065235,1.7099920840278027,16.072883722261686,258.3375911493447,0.013509074232149754,1.3289419639917177,2.0,0,2,-0.17825523667316368,0.034401568294048245,0.08454642088748551,0.014900353212450682,-0.2143911560623416,0.04979564773255496,0.04875502580627335,0.9984894399587836,1.0,7.0,49.0,0.0,0.9535115211783696
1998.0,Tunisia,9677148.0,68364340547.11,7064.51,Middle East & North Africa,Lower middle income,24.948117188615587,622.4085512568965,0.04783762478258513,1.6165194099181284,8.862980479349801,78.55242297733562,0.03493078740768851,1.704091053154188,16.085277891078427,258.73616483321643,0.01247129614013387,1.3400017712492744,2.0,0,2,-0.18477893669613873,0.043747881836081026,0.08265654091302083,0.01355383633756054,-0.29244467036462957,0.05790262315717835,0.058793214161040004,0.998895619943905,1.0,8.0,64.0,0.0,0.9444714856737854
1999.0,Tunisia,9788067.0,72503551481.2,7407.34,Middle East & North Africa,Lower middle income,25.006901383568646,625.3451168075275,0.06054634478976162,1.6990757719595613,8.910361671601105,79.39454511873805,0.04852848959092704,1.801987876946663,16.096674650802953,259.1029348138024,0.01146195139311712,1.3456730679043072,2.0,0,2,-0.22380631212120433,0.04127138207975597,0.1642260026337547,0.012480773921800248,-0.24938207627670345,0.054264468194386385,0.0672190564264775,0.9989774523447759,1.0,9.0,81.0,0.0,0.937014752480567
2000.0,Tunisia,9893316.0,75918449117.51,7673.71,Middle East & North Africa,Lower middle income,25.05292556320105,627.6490792752927,0.04709972913803373,1.6857454689045035,8.945685786725239,80.02529419481796,0.0359602772385228,1.7644160045913375,16.107370036650586,259.4473694975891,0.010752787041608869,1.3503606554614465,2.0,0,2,-0.4434653492054539,0.039806518079046116,0.18616494638161613,0.011562011524953286,-0.24074579065115903,0.051827899570126824,0.06253057221079125,0.9991371321901362,1.0,10.0,100.0,0.0,0.9411493901011386
2001.0,Tunisia,9995123.0,78800519687.61,7883.9,Middle East & North Africa,Lower middle income,25.09018542882162,629.5174048526527,0.03796271662029094,1.6432815456020757,8.972704817008538,80.50943173316821,0.027390923034620762,1.6924458273398135,16.117607932042784,259.77728545104844,0.010290482988716931,1.3564290997330763,2.0,0,2,-0.43453067561881087,0.0372932299546902,0.1812484070913601,0.010835073807814307,-0.24392145591311998,0.048536263516028764,0.05862327349333192,0.9994102946637573,1.0,11.0,121.0,0.0,0.9446231015686232
2002.0,Tunisia,10094561.0,79842701593.63,7909.48,Middle East & North Africa,Lower middle income,25.103324305985232,630.176891211469,0.01322557148292347,1.50109300113729,8.975943741600732,80.56756605238135,0.0032445870698512014,1.4888020142225284,16.127507420972044,260.09649561350835,0.009948651957559784,1.363989054375357,2.0,0,2,-0.4273801705028773,0.022198595780998254,0.17707157789155337,0.010330640662628529,-0.2430013339378822,0.03276267241374938,0.0468242965376299,0.9995965939883373,1.0,12.0,144.0,0.0,0.955270147347075
2003.0,Tunisia,10193798.0,83597224420.38,8200.79,Middle East & North Africa,Lower middle income,25.149276155784715,632.4860911599217,0.047023995328453916,1.5836257100406992,9.01210770211289,81.21808523448249,0.03683048695995206,1.5911731609449227,16.137290152206862,260.4121334565126,0.009830739543799982,1.3748605165230723,2.0,0,2,-0.45940510634397336,0.02248866568814134,0.17307675787749055,0.010023291496692233,-0.19466940209944528,0.03273742781055611,0.037777903690047944,0.9997612698527978,1.0,13.0,169.0,0.0,0.9635973134948044
2004.0,Tunisia,10292225.0,88810172384.83,8628.86,Middle East & North Africa,Lower middle income,25.209767034278222,635.532353922581,0.062357907222325704,1.7210937916983338,9.062983561466165,82.13767103540593,0.052198629644217176,1.762967269100144,16.146899410945636,260.72236058719653,0.009655576851728798,1.3866365069298883,2.0,1,2,-0.431859983565561,0.03075790122467348,0.1685673500654438,0.009811656117696188,-0.24741595643461986,0.04086915801123436,0.04585526531113672,0.9998525551799254,1.0,14.0,196.0,0.0,0.9561552474495646
2005.0,Tunisia,10388344.0,91906579491.88,8847.09,Middle East & North Africa,Lower middle income,25.244038457791895,637.2614776584762,0.03486545543040642,1.6949104224469844,9.08795689550062,82.59096053447726,0.025290710476238987,1.7175371041814607,16.156195062611058,261.02263890113795,0.009338991325976709,1.3966110308311486,2.0,1,2,-0.4505349811950863,0.03810660902680274,0.16398422405435306,0.009608435907168497,-0.264999840216403,0.04808245266039535,0.05195538663402681,0.999750821701425,1.0,15.0,225.0,0.0,0.9506106558375351
2006.0,Tunisia,10483558.0,96726252273.04,9226.47,Middle East & North Africa,Lower middle income,25.295150684195523,639.8446481361573,0.05244099832467164,1.7626276422563214,9.129940183747419,83.35580775880585,0.04288189675927323,1.7946616816327035,16.16531877844304,261.3175312086832,0.009165464678489554,1.406718919406479,2.0,1,2,-0.44845867900467457,0.04012374562657647,0.15798012916916448,0.009386677618731687,-0.2780602935491243,0.049888120325801255,0.060783550124745976,0.9997515502288575,1.0,16.0,256.0,0.0,0.9426993846976625
2007.0,Tunisia,10580395.0,103216120457.18,9755.41,Middle East & North Africa,Lower middle income,25.360090883785105,643.1342096338404,0.067095209745337,1.8784543676013028,9.185679783873022,84.37671309185353,0.05732853409808958,1.9288143583990491,16.174513412805506,261.61488414102524,0.009237035746833211,1.419794287726084,2.0,1,2,-0.5154157078788446,0.041833713777867265,0.14912271010454475,0.009247163917099824,-0.27317617340328265,0.05146722116680502,0.0662009253852125,0.999912802046859,1.0,17.0,289.0,1.0,0.9379095217336315
2008.0,Tunisia,10680380.0,107590194089.16,10073.63,Middle East & North Africa,Lower middle income,25.401595347530154,645.2410461996656,0.04237781475030955,1.860177505850349,9.217775661574763,84.96738814712005,0.032619848883850056,1.8909545007753994,16.183919065017317,261.91923630303097,0.00945002525898131,1.436672472133464,2.0,1,2,-0.5734452952383062,0.04427675991373762,0.13815130811548876,0.009284175228101358,-0.2661500200686474,0.05397134094010606,0.06506674015085054,0.999852000695674,1.0,18.0,324.0,1.0,0.9389082977639178
2009.0,Tunisia,10784504.0,110864647984.27,10280.0,Middle East & North Africa,Lower middle income,25.43157590668077,646.7650530972659,0.03043450123713365,1.8016340379089786,9.238052810542719,85.34161973037622,0.020486160400967846,1.8037561331334198,16.193620939672815,262.2333591378099,0.009749091324465997,1.4573214283410272,2.0,1,2,-0.5986026255621144,0.03681151446096916,0.11720306541935319,0.00947871744342684,-0.25644658220288474,0.046635841910926734,0.061624417723851146,0.9997428353987255,1.0,19.0,361.0,1.0,0.9419527125647925
2010.0,Tunisia,10895063.0,114158583849.44,10478.01,Middle East & North Africa,Lower middle income,25.46085440508395,648.2551070368828,0.029711327506648955,1.759938940546589,9.257129487764018,85.69444635323012,0.01926167315175098,1.7370376796819993,16.20382040059785,262.56379557483103,0.010251653669005156,1.483188564122778,2.0,1,2,-0.5892468384739588,0.024122560812189626,0.10748979950503616,0.009816923417484155,-0.25786115208698007,0.034174547831364054,0.04926358953261542,0.9995950678484222,1.0,20.0,400.0,1.0,0.9530493671713516
2011.0,Tunisia,11032528.0,111822175577.92,10135.68,Middle East & North Africa,Lower middle income,25.44017572843613,647.2025410937108,-0.020466338953550878,1.5174250287772528,9.223915807359226,85.08062282125141,-0.03267128013811782,1.4100713465408685,16.216358648719712,262.97028782390663,0.012617182663376969,1.5354364926928903,2.0,1,2,-0.2803431924850485,0.002358851138200335,0.10619710519737635,0.010872642552282707,-0.25830246047763883,0.013226496596743909,0.026362193573549103,0.9984707718877979,1.0,21.0,441.0,1.0,0.9743149214394168
