Year,Country Name,Population,GDP PPP 2017,GDP PPP/capita 2017,Region,Income Group,gdp_ppp_2017_log,gdp_ppp_2017_squared,gdp_ppp_2017_cubic,gdp_ppp_2017_exp,gdp_ppp_2017_growth,gdp_ppp_2017_relative_change,gdp_ppp_per_capita_2017_log,gdp_ppp_per_capita_2017_squared,gdp_ppp_per_capita_2017_cubic,gdp_ppp_per_capita_2017_exp,gdp_ppp_per_capita_2017_growth,gdp_ppp_per_capita_2017_relative_change,population_log,population_squared,population_cubic,population_exp,population_growth,population_relative_change,income_group_relative_gdp_pc,high_income_relative_gdp_pc,income_group_population_rank,income_group_gdp_rank,region_relative_gdp_pc,region_population_rank,region_gdp_rank,region_income_relative_gdp_pc,region_income_gdp_pc_rank,region_income_population_rank,population_size_category,0_population_relative_gdp_pc,1_population_relative_gdp_pc,2_population_relative_gdp_pc,ekc_distance,early_development_stage,mid_development_stage,late_development_stage,economic_development_level,industrialization_level,gdp_population_interaction,gdp_pc_population_interaction,development_population_interaction,decade,year_since_min,time_development_interaction,industrial_intensity,per_capita_industrialization,consumption_capacity,consumption_growth,income_consumption_pattern,region_consumption_factor,development_stage_consumption,population_consumption_efficiency,population_consumption_interaction,income_group_consumption_rank,MSW,MSW_log
1990.0,Algeria,25518074.0,225295872151.35,8828.87,Middle East & North Africa,Upper middle income,26.14068036265596,683.335169822547,17862.84625489243,12.654484961410056,0.0,0.0,9.085895570952822,82.5534983262601,750.0724648092279,1.4808210082257114,0.0,0.0,17.054897582561317,290.8695315516558,4960.750070501078,4.50408067615975,0.0,0.0,0.7373469039422146,0.2334498266718741,0.7096774193548387,0.7008222643896268,0.3168183110740379,0.6783625730994152,0.5925925925925926,0.6727726471111168,0.2764227642276423,0.3008130081300813,2.0,15492.07,5793.08,8828.87,-1385410285.2099998,8828.87,0.0,0.0,0.0698605967305401,0.2334498266718741,445.8266263235692,154.95901840844786,1.1914653222959797,1990.0,0.0,0.0,1.4246362748845605,3.981462884555505,82.5534983262601,0.0,6.699456968784343,2.878578089384354,9.085895570952822,5.684965860853772,154.95901840844786,0.2890575585072739,6293602.897,15.655044421197436
1991.0,Algeria,26133905.0,222592320366.39,8517.38,Middle East & North Africa,Upper middle income,26.128607775495468,682.7041442856822,17838.108812745857,12.638010411949882,-0.0120000058551618,-0.7071067811865436,9.049981460899229,81.90216444261974,741.2130698132287,1.4719273403222175,-0.0352808456801382,-0.7071067811865476,17.07874410967774,291.6835003638521,4981.587863729324,4.517221659182393,0.0241331301100544,0.7071067811865475,0.7113326816115016,0.2252135193630087,0.7115749525616698,0.7001897533206831,0.3056406931323927,0.682261208576998,0.5847953216374269,0.6490366591705715,0.2276422764227642,0.3089430894308943,2.0,15492.07,5793.08,8517.38,-1408695312.1081002,8517.38,0.0,0.0,0.0672695410756229,0.2252135193630087,446.2438061398232,154.56231756802543,1.148879278406019,1990.0,1.0,0.0672695410756229,1.3252724935110691,3.84636406724078,81.90216444261974,-0.0352808456801382,6.437547581115823,2.7660426065445445,9.049981460899229,5.692914703225913,154.56231756802543,0.2586970271979759,7562686.98,15.838737237871811
1992.0,Algeria,26748303.0,226598987259.71,8471.53,Middle East & North Africa,Upper middle income,26.146447716248375,683.63672817851,17874.671970226518,12.662362257038652,0.0180000230319039,0.8660333744290171,9.04458444434245,81.80450777084141,739.8877784612433,1.470593596988047,-0.0053831107688042,-0.6912312060045225,17.101981627427147,292.4777755848557,5001.949544482962,4.530057220358882,0.0235096132782299,0.9996114993571924,0.7075034989929163,0.2240011700416454,0.7147375079063883,0.7020872865275142,0.3039953954258069,0.6920077972709552,0.594541910331384,0.6455428229412417,0.2113821138211382,0.3252032520325203,2.0,15492.07,5793.08,8471.53,-1412139152.8336003,8471.53,0.0,0.0,0.0668881487298719,0.2240011700416454,447.1560684657642,154.68031699485795,1.1439198906708852,1990.0,2.0,0.1337762974597439,1.3119378660561265,3.8308638945744047,81.80450777084141,-0.0053831107688042,6.399075141309185,2.7495120246199853,9.04458444434245,5.700660542475716,154.68031699485795,0.25426944971537,6989796.547,15.75996215055736
1993.0,Algeria,27354327.0,221840406809.92,8109.88,Middle East & North Africa,Upper middle income,26.12522407205553,682.52733281511,17831.17950509717,12.633396494325874,-0.0210000075787455,-1.0006718910383816,9.000961649237686,81.0173106110476,729.233705734417,1.4598396500758266,-0.0426900453637064,-1.263367353501975,17.124385319285427,293.24457256335825,5021.633053364102,4.542460478902436,0.0226565401177039,1.1583462700745883,0.6773001425259276,0.2144385499310442,0.7179000632511069,0.6995572422517394,0.2910178182047213,0.6978557504873294,0.5828460038986355,0.6179845705456648,0.1707317073170731,0.3414634146341463,2.0,15492.07,5793.08,8109.88,-1439450429.2081003,8109.88,0.0,0.0,0.063879849016877,0.2144385499310442,447.37840356255,154.13593552565698,1.0939031487027782,1990.0,3.0,0.191639547050631,1.201339474276953,3.672128356328029,81.0173106110476,-0.0426900453637064,6.096352607899093,2.6194402209055214,9.000961649237686,5.708128439761809,154.13593552565698,0.2277039848197343,7417683.078,15.819377447556407
1994.0,Algeria,27937006.0,219843850796.64,7869.27,Middle East & North Africa,Upper middle income,26.1161833621918,682.0550334076237,17812.674315579352,12.621076506020753,-0.0089999655247238,-1.250126047469422,8.970847648319783,80.47610752936458,721.9388999757301,1.4524432311057347,-0.0296687497225606,-1.30939853962895,17.145462783649922,293.9668940655245,5040.19844182561,4.55415490033409,0.0213011637975959,1.2512903898649386,0.6572054941102713,0.2080764262622713,0.7210626185958254,0.6970271979759646,0.2823836833915998,0.7076023391812866,0.5769980506822612,0.5996497409897414,0.1382113821138211,0.3577235772357723,2.0,15492.07,5793.08,7869.27,-1457765852.4899998,7869.27,0.0,0.0,0.0618783918236135,0.2080764262622713,447.7740498874368,153.80933449206026,1.060933664123874,1990.0,4.0,0.2475135672944542,1.130721029833935,3.56756662263465,80.47610752936458,-0.0296687497225606,5.895690361301968,2.5332210020774117,8.970847648319783,5.71515426121664,153.80933449206026,0.2150537634408602,7434268.428,15.821610871851403
1995.0,Algeria,28478022.0,228197905672.69,8013.12,Middle East & North Africa,Upper middle income,26.15347909674108,684.0044688636726,17889.096578503548,12.671972161933446,0.0379999478983728,1.3086476873557056,8.988960264879841,80.80140664358866,726.3206336656166,1.4568892727506446,0.0182799675192233,-0.7940186100839697,17.164643224963736,294.6249770402935,5057.13261605977,4.564818237652134,0.0193655683790883,1.3026637584733498,0.6692191891960623,0.2118800565758617,0.7235926628716003,0.702719797596458,0.287545647951957,0.7115009746588694,0.5964912280701754,0.6106113187779446,0.1626016260162601,0.3658536585365853,2.0,15492.07,5793.08,8013.12,-1446801957.9225,8013.12,0.0,0.0,0.0630749739160076,0.2118800565758617,448.9151377871075,154.292295910038,1.0826594236921654,1990.0,5.0,0.3153748695800383,1.1741122791365357,3.636845577609798,80.80140664358866,0.0182799675192233,6.0155847001785085,2.5847364037792686,8.988960264879841,5.721547741654579,154.292295910038,0.2232764073371284,7207160.288,15.79058571300957
1996.0,Algeria,28984634.0,237554016313.73,8195.86,Middle East & North Africa,Upper middle income,26.19366087167586,686.1078698603629,17971.676864510264,12.727019092870997,0.0409999846995077,1.9737595719316523,9.011506433087876,81.20724819358416,731.7996395098475,1.4624348658764532,0.022805099636596,-0.271431263208477,17.18227641995631,295.2306229717866,5072.73417153714,4.574639446580261,0.0177895782228134,1.3345165472865828,0.6844807994844005,0.2167120023770818,0.7280202403542062,0.704617330803289,0.2941031551035709,0.7251461988304093,0.6062378167641326,0.624536370741909,0.1951219512195122,0.3983739837398374,2.0,15492.07,5793.08,8195.86,-1432933643.8921,8195.86,0.0,0.0,0.0645950532456156,0.2167120023770818,450.0667215477284,154.8381944935304,1.109890060227963,1990.0,6.0,0.3875703194736936,1.2301614983205975,3.723605528365249,81.20724819358416,0.022805099636596,6.168203127878808,2.6503124742072703,9.011506433087876,5.72742547331877,154.8381944935304,0.232764073371284,7499888.437,15.830398836664545
1997.0,Algeria,29476031.0,240167110349.0,8147.88,Middle East & North Africa,Upper middle income,26.204600811113814,686.6811036698267,17994.20420620287,12.742044586025642,0.01099999939306,1.6796116211528274,9.005635773478577,81.10147568455709,730.3703507067503,1.4609896784373737,-0.0058541751567254,-0.3874031828930759,17.199088016497424,295.8086285992253,5087.638639317473,4.584019187716089,0.0169537072643386,1.3617806642809582,0.6804737289928033,0.2154433323566016,0.7311827956989247,0.7052498418722327,0.292381423719449,0.732943469785575,0.6101364522417154,0.6208802254358402,0.1788617886178861,0.4146341463414634,2.0,15492.07,5793.08,8147.88,-1436568426.3681004,8147.88,0.0,0.0,0.0641959430002692,0.2154433323566016,450.6952357875263,154.8887223125759,1.1041116739636827,1990.0,7.0,0.4493716010018848,1.2163082822352511,3.7054288357687,81.10147568455709,-0.0058541751567254,6.128098556729956,2.6330806089484677,9.005635773478577,5.733029338832474,154.8887223125759,0.2296015180265654,7486871.542,15.828661717159807
1998.0,Algeria,29924668.0,252415641644.53,8435.04,Middle East & North Africa,Upper middle income,26.254342937347545,689.2905230718509,18096.869776192045,12.810570728183142,0.0510000360904163,2.041162273283324,9.040268283171113,81.72645063170957,738.8290395419938,1.4695274790660893,0.0352435234686814,0.4943368121123905,17.21419374836134,296.32846640612263,5101.055633869779,4.592460631477487,0.0152204006027811,1.3720199341442425,0.7044560208303824,0.2230363144966825,0.7337128399746996,0.7084123972169513,0.3026859752881119,0.7368421052631579,0.631578947368421,0.6427622322322285,0.2032520325203252,0.4227642276422764,2.0,15492.07,5793.08,8435.04,-1414882958.9049,8435.04,0.0,0.0,0.0665846153231882,0.2230363144966825,451.9473460594228,155.62092976367347,1.1462004688334717,1990.0,8.0,0.5326769225855058,1.3060274768633553,3.8393903306663457,81.72645063170957,0.0352435234686814,6.368471422001835,2.7363624221578333,9.040268283171113,5.738064582787113,155.62092976367347,0.2511068943706515,7939562.349,15.887368837882388
1999.0,Algeria,30346083.0,260492946098.96,8584.07,Middle East & North Africa,Upper middle income,26.285841619462115,690.9454696434467,18162.08318273251,12.854140789854066,0.0320000155370918,1.94593671608657,9.057779927054886,82.04337720695843,743.1308552129804,1.4738558163525095,0.0176679660084597,0.9002922235357428,17.228178039138363,296.81011854824936,5113.497566167004,4.600286761909231,0.0140825288354076,1.3776632643876796,0.7169023258608684,0.226976912519862,0.7362428842504743,0.7096774193548387,0.3080338208107397,0.7446393762183235,0.645224171539961,0.6541185335028292,0.2357723577235772,0.4390243902439024,2.0,15492.07,5793.08,8584.07,-1403693662.8100002,8584.07,0.0,0.0,0.0678242860164763,0.226976912519862,452.8571593286864,156.04904522263527,1.1684888748692963,1990.0,9.0,0.6104185741482868,1.354207626094232,3.910398659666117,82.04337720695843,0.0176679660084597,6.493543496841535,2.7901025589935404,9.057779927054886,5.742726013046121,156.04904522263527,0.2624920936116382,8111980.789,15.908852759864823
2000.0,Algeria,30774621.0,270391678054.91,8786.19,Middle East & North Africa,Upper middle income,26.323137404221164,692.9075628015073,18239.50098404808,12.905907368900529,0.0380000000160831,1.9463855125165812,9.081050258114011,82.46547379039258,748.873112049739,1.479619264002364,0.0235459403290048,1.354673372250612,17.242200947262365,297.2934935057752,5125.994155340215,4.608145501413566,0.0141216907631867,1.3931829221820886,0.7337824652473133,0.2323212973581165,0.7387729285262492,0.7122074636306135,0.3152867667748648,0.7485380116959064,0.6510721247563352,0.6695203694607831,0.2601626016260163,0.4471544715447154,2.0,15492.07,5793.08,8786.19,-1388589299.8883998,8786.19,0.0,0.0,0.0695055732776142,0.2323212973581165,453.8688246859795,156.57729336259058,1.1984290614072943,2000.0,10.0,0.6950557327761429,1.420743570325184,4.005730493377338,82.46547379039258,0.0235459403290048,6.663515445433651,2.863134974800819,9.081050258114011,5.747400315754121,156.57729336259058,0.2814674256799494,8242493.983,15.924813645253286
2001.0,Algeria,31200985.0,278503428394.23,8926.11,Middle East & North Africa,Upper middle income,26.352696206454244,694.4645973496679,18301.01456009337,12.947072374920676,0.0299999999913926,1.8753249200434103,9.096847993272146,82.75264341269947,752.7882181667806,1.4835395966484528,0.0159249913785155,1.5190988085296475,17.255960254844464,297.7681643167718,5138.27560860821,4.615867232370821,0.013854402951055,1.4098398057869446,0.7454679446800826,0.23602101201559,0.7406704617330804,0.7147375079063883,0.3203077058175146,0.7543859649122807,0.6608187134502924,0.6801824755721866,0.2926829268292683,0.4552845528455284,2.0,15492.07,5793.08,8926.11,-1378180981.2996,8926.11,0.0,0.0,0.0706694645975154,0.23602101201559,454.7410783465649,156.97484741626576,1.2194694723258646,2000.0,11.0,0.77736411057267,1.4680011369299035,4.07276920264919,82.75264341269947,0.0159249913785155,6.78140857661172,2.9137905108956628,9.096847993272146,5.7519867516148215,156.97484741626576,0.2991777356103732,8278725.242,15.9291996790203
2002.0,Algeria,31624696.0,294099620373.53,9299.68,Middle East & North Africa,Upper middle income,26.40718439170148,697.3393874973223,18414.76978923796,13.02327485946234,0.0559999999613045,2.022486920871112,9.137842794747906,83.50017094152622,763.0114353982437,1.4937417153242794,0.0418513775877733,2.008448429773781,17.26944892393839,298.23386613651684,5150.334518633257,4.62344740101813,0.0135800520400237,1.4261594921312049,0.7766668051124701,0.2458988165081029,0.7432005060088551,0.7179000632511069,0.3337130245579568,0.7621832358674464,0.672514619883041,0.7086490491859446,0.3252032520325203,0.4715447154471545,2.0,15492.07,5793.08,9299.68,-1350583815.0841,9299.68,0.0,0.0,0.0737769180021429,0.2458988165081029,456.0375220775118,157.8055094188774,1.2740867172035986,2000.0,12.0,0.8853230160257154,1.596742831212638,4.246537052143582,83.50017094152622,0.0418513775877733,7.097059169016861,3.0494171569704567,9.137842794747906,5.75648297464613,157.8055094188774,0.3364958886780518,8500120.0,15.955590956653342
2003.0,Algeria,32055883.0,315274793044.57,9835.16,Middle East & North Africa,Upper middle income,26.47671045436301,701.0161964841756,18560.60285813037,13.121112888656096,0.0720000000140965,2.1747368942843237,9.193820669978892,84.52633851173113,777.1199981667866,1.5077402955690338,0.0575804758873423,2.35486139927547,17.282991312624237,298.7017887122448,5162.460419379047,4.631068050989561,0.0136345026051791,1.4453105044788508,0.8213876493567479,0.2600577873827737,0.7444655281467426,0.7216951296647691,0.3529283793218083,0.7680311890838206,0.6900584795321637,0.749453398675184,0.3577235772357723,0.4796747967479675,2.0,15492.07,5793.08,9835.16,-1311512463.3361,9835.16,0.0,0.0,0.078231181323903,0.2600577873827737,457.59675676962325,158.89672276907035,1.3520688271973484,2000.0,13.0,1.01700535721074,1.79062132542762,4.494576480116759,84.52633851173113,0.0575804758873423,7.551690748721444,3.244760228830993,9.193820669978892,5.760997104208079,158.89672276907035,0.3902593295382669,8733550.327,15.982682640858563
2004.0,Algeria,32510186.0,328831609144.76,10114.73,Middle East & North Africa,Upper middle income,26.518811630379307,703.2473702875408,18649.2845422149,13.18068975939888,0.0429999999976955,2.0785931937870097,9.2218469170422,85.04246056136076,784.2485527454677,1.5147784084661446,0.0284255670472062,2.206652720882428,17.29706404433983,299.18842455399374,5175.081340835565,4.638998080535127,0.0141722191836051,1.4712805942229532,0.8447360590552851,0.2674500774541709,0.7469955724225174,0.7248576850094877,0.3629605686310822,0.7758284600389863,0.695906432748538,0.7707570365079819,0.4065040650406504,0.4959349593495935,2.0,15492.07,5793.08,10114.73,-1291341473.8576005,10114.73,0.0,0.0,0.0805567180327707,0.2674500774541709,458.6975831504548,159.51087673117678,1.3933947110146616,2000.0,14.0,1.127794052458791,1.896878501493029,4.6261011183884415,85.04246056136076,0.0284255670472062,7.79002662191336,3.34716680083843,9.2218469170422,5.765688014779943,159.51087673117678,0.4161922833649589,9471549.536,16.06380318312194
2005.0,Algeria,32956690.0,348232674075.44,10566.37,Middle East & North Africa,Upper middle income,26.576136696972963,706.2910417361929,18770.487273028502,13.262214104051544,0.0589999999730534,2.106245405815879,9.265526230496338,85.84997632801567,795.445207554719,1.525786812377229,0.0446517109206079,2.25045333248857,17.310704863548214,299.6605028728718,5187.334524494725,4.646695384551508,0.0137342800807107,1.4906827150228494,0.8824549693684354,0.2793921809983487,0.7501581277672359,0.7311827956989247,0.3791673790171768,0.7816764132553606,0.7095516569200779,0.8051726568921608,0.4715447154471545,0.5040650406504065,2.0,15492.07,5793.08,10566.37,-1259085868.9599998,10566.37,0.0,0.0,0.0843135782080149,0.2793921809983487,460.051658774612,160.3927899815865,1.4595274683486374,2000.0,15.0,1.2647036731202246,2.074532986145354,4.8364755864454585,85.84997632801567,0.0446517109206079,8.176409665915081,3.5131852960321983,9.265526230496338,5.770234954516071,160.3927899815865,0.4554079696394686,9207029.079,16.03547788923543
